학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
B000025206,인천새봄초등학교,초등학교,2020-09-01,공립,본교,운영,인천광역시 연수구 동춘동 752-3,인천광역시 연수구 앵고개로104번길 34 (동춘동. 인천새봄초등학교),7310000,인천광역시교육청,7341000,인천광역시동부교육지원청,2013-11-29,2022-10-06,37.40969162,126.6576225,2023-03-22
B000005261,남평초등학교,초등학교,1999-09-01,공립,본교,운영,충청북도 청주시 서원구 분평동 1209,충청북도 청주시 서원구 월평로 35 (분평동),8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2022-10-06,36.61174091,127.4890763,2023-03-22
B000005479,오선초등학교,초등학교,1943-04-25,공립,본교,운영,충청북도 음성군 금왕읍 오선리 206,충청북도 음성군 금왕읍 초금로752번길 17 (금왕읍).오선초등학교,8000000,충청북도교육청,8101000,충청북도음성교육지원청,2013-11-29,2022-10-06,36.97931684,127.5667896,2023-03-22
B000024286,연양초등학교,초등학교,2014-03-01,공립,본교,운영,세종특별자치시 어진동 515,세종특별자치시 도움3로 37 (어진동),9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2022-10-06,36.50306344,127.2559287,2023-03-22
B000003971,상하초등학교,초등학교,2002-06-03,공립,본교,운영,경기도 용인시 기흥구 상하동 674,경기도 용인시 기흥구 중부대로788번길 27 (상하동),7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2022-10-06,37.25702806,127.1405398,2023-03-22
B000005240,새터초등학교,초등학교,1994-03-01,공립,본교,운영,충청북도 청주시 청원구 사천동 200,충청북도 청주시 청원구 새터로 224 (사천동),8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2022-10-06,36.66719709,127.4710922,2023-03-22
B000003433,대전선암초등학교,초등학교,1999-07-01,공립,본교,운영,대전광역시 서구 관저동 1152,대전광역시 서구 관저중로 61 (관저동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2022-10-06,36.29742167,127.3340384,2023-03-22
B000003215,문흥초등학교,초등학교,1991-06-05,공립,본교,운영,광주광역시 북구 문흥동 787-3,광주광역시 북구 면앙로 19 . 문흥초등학교 (문흥동),7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2022-10-06,35.18106097,126.9143537,2023-03-22
B000007283,구천초등학교,초등학교,1932-10-10,공립,본교,운영,경상북도 의성군 구천면 유산리 507,경상북도 의성군 구천면 소보안계로 1616 (구천면),8750000,경상북도교육청,8871000,경상북도의성교육지원청,2013-11-29,2022-10-06,36.35003075,128.4315478,2023-03-22
B000007932,월천초등학교,초등학교,1932-09-13,공립,본교,운영,경상남도 거창군 거창읍 서변리 609,경상남도 거창군 거창읍 주곡로 207 . 월천초등학교 (거창읍. 월천초등학교),9010000,경상남도교육청,9211000,경상남도거창교육지원청,2013-11-29,2022-10-06,35.7142957,127.9176253,2023-03-22
B000007107,도량초등학교,초등학교,1994-03-01,공립,본교,운영,경상북도 구미시 도량동 106,경상북도 구미시 송동로7길 15-14 . 도량초등학교 (도량동. 도량초등학교),8750000,경상북도교육청,8801000,경상북도구미교육지원청,2013-11-29,2022-10-06,36.14429831,128.3195954,2023-03-22
B000002066,서울연지초등학교,초등학교,1998-03-01,공립,본교,운영,서울특별시 노원구 월계동 320-8,서울특별시 노원구 월계로55길 48 (월계동),7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2022-10-06,37.63319251,127.0595343,2023-03-22
B000003346,대전천동초등학교,초등학교,1953-07-01,공립,본교,운영,대전광역시 동구 천동 189-1,대전광역시 동구 천동초등동길 60 . 214-1 (천동.대전천동초등학교),7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2022-10-06,36.31621966,127.4455165,2023-03-22
B000004797,율길초등학교,초등학교,1944-04-01,공립,본교,운영,경기도 가평군 상면 율길리 454-1,경기도 가평군 상면 청군로 2090 . 율길초등학교 (상면),7530000,경기도교육청,7721000,경기도가평교육지원청,2013-11-29,2022-10-06,37.83834537,127.2883034,2023-03-22
B000005258,산남초등학교,초등학교,2007-03-01,공립,본교,운영,충청북도 청주시 서원구 산남동 673,충청북도 청주시 서원구 산남로 102 (산남동. 산남초등학교),8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2022-10-06,36.61163304,127.4623259,2023-03-22
B000002115,서울보광초등학교,초등학교,1962-06-22,공립,본교,운영,서울특별시 용산구 이태원동 15-13,서울특별시 용산구 우사단로 20 (이태원동.보광초등학교),7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2022-10-06,37.53254047,126.9963946,2023-03-22
B000002273,서울신동초등학교,초등학교,1946-04-02,공립,본교,운영,서울특별시 서초구 잠원동 54-5,서울특별시 서초구 나루터로 15 (잠원동.신동초등학교),7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2022-10-06,37.51713004,127.0113904,2023-03-22
B000003315,비아초등학교,초등학교,1922-09-01,공립,본교,운영,광주광역시 광산구 비아동 68-2,광주광역시 광산구 비아동원촌길 19-20 (비아동. 비아초등학교),7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2022-10-06,35.22256178,126.8253186,2023-03-22
B000003159,인천발산초등학교,초등학교,2004-10-02,공립,본교,운영,인천광역시 서구 당하동 1038-1,인천광역시 서구 고산후로78번길 6 . 인천발산초등학교 (당하동),7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2013-11-29,2022-10-06,37.59011616,126.6991478,2023-03-22
B000002697,부흥초등학교,초등학교,1998-09-01,공립,본교,운영,부산광역시 해운대구 좌동 1303,부산광역시 해운대구 좌동순환로 216 (좌동. 부흥초등학교),7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2022-10-06,35.17571116,129.1781936,2023-03-22
B000004852,가산초등학교,초등학교,1936-09-15,공립,본교,운영,강원도 춘천시 동면 지내리 136-2,강원도 춘천시 동면 가산로 52 (동면. 가산초등학교),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,2022-10-06,37.90800105,127.7824565,2023-03-22
B000006769,함평초등학교,초등학교,1911-11-03,공립,본교,운영,전라남도 함평군 함평읍 내교리 272,전라남도 함평군 함평읍 내대화길 77 (함평읍),8490000,전라남도교육청,8671000,전라남도함평교육지원청,2013-11-29,2022-10-06,35.06217336,126.5121134,2023-03-22
B000003540,상안초등학교,초등학교,2006-10-02,공립,본교,운영,울산광역시 북구 천곡동 434-1,울산광역시 북구 천곡남로 59 (천곡동. 상안초등학교),7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2022-10-06,35.63415668,129.3340704,2023-03-22
B000002020,서울창림초등학교,초등학교,2000-11-01,공립,본교,운영,서울특별시 도봉구 창동 411-8,서울특별시 도봉구 덕릉로63길 46 (창동),7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2022-10-06,37.64323708,127.0416041,2023-03-22
B000006511,월등초등학교,초등학교,1930-11-11,공립,본교,운영,전라남도 순천시 월등면 대평리 458,전라남도 순천시 월등면 월평2길 21 . (월등면.월등초등학교),8490000,전라남도교육청,8521000,전라남도순천교육지원청,2013-11-29,2022-10-06,35.09273259,127.3778723,2023-03-22
B000007170,대창초등학교,초등학교,1934-09-01,공립,본교,운영,경상북도 영천시 대창면 조곡리 261,경상북도 영천시 대창면 금창로 787 (대창면. 대창초등학교),8750000,경상북도교육청,8821000,경상북도영천교육지원청,2013-11-29,2022-10-06,35.86963698,128.9058147,2023-03-22
B000007495,안남초등학교,초등학교,1995-09-01,공립,본교,운영,경상남도 창원시 성산구 대방동 368,경상남도 창원시 성산구 가양로 158 (대방동. 안남초등학교),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2022-10-06,35.20909049,128.7103746,2023-03-22
B000006890,흑산초등학교흑산동분교장,초등학교,1950-04-18,공립,분교,운영,전라남도 신안군 흑산면 수리 177,전라남도 신안군 흑산면 김이수길 29-2 . 흑산초등학교 흑산동분교장 (흑산면),8490000,전라남도교육청,8721000,전라남도신안교육지원청,2013-11-29,2022-10-06,34.73144241,125.4647307,2023-03-22
B000007075,녹전초등학교,초등학교,1934-12-12,공립,본교,운영,경상북도 안동시 녹전면 신평리 659-3,경상북도 안동시 녹전면 녹전로 695 (녹전면. 녹전초등학교),8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2022-10-06,36.74105651,128.7741181,2023-03-22
B000003995,수지초등학교,초등학교,1932-11-22,공립,본교,운영,경기도 용인시 수지구 풍덕천동 510,경기도 용인시 수지구 정평로13번길 30 (수지초등학교. 풍덕천동),7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2022-10-06,37.3167412,127.085295,2023-03-22
B000002478,다송초등학교,초등학교,1996-03-01,공립,본교,운영,부산광역시 사하구 다대동 93,부산광역시 사하구 다대로381번길 17 (다대동. 다송초등학교),7150000,부산광역시교육청,7171000,부산광역시서부교육지원청,2013-11-29,2022-10-06,35.06932631,128.9798381,2023-03-22
B000003933,대부초등학교,초등학교,1922-07-05,공립,본교,운영,경기도 안산시 단원구 대부북동 222,경기도 안산시 단원구 대부중앙로 56 . 대부초등학교 (대부북동),7530000,경기도교육청,7611000,경기도안산교육지원청,2013-11-29,2022-10-06,37.24522046,126.5810317,2023-03-22
B000022607,운정초등학교,초등학교,2013-03-01,공립,본교,운영,경기도 파주시 야당동 1027,경기도 파주시 와석순환로 35-34 (야당동),7530000,경기도교육청,7681000,경기도파주교육지원청,2013-11-29,2022-10-06,37.70790306,126.753863,2023-03-22
B000006811,진원초등학교,초등학교,1922-10-04,공립,본교,운영,전라남도 장성군 진원면 산정리 94,전라남도 장성군 진원면 진남1로 199 . 진원초등학교 (진원면),8490000,전라남도교육청,8691000,전라남도장성교육지원청,2013-11-29,2022-10-06,35.26278212,126.8218822,2023-03-22
B000006604,용방초등학교,초등학교,1940-05-09,공립,본교,운영,전라남도 구례군 용방면 용정리 199-2,전라남도 구례군 용방면 용방로 464 (용방면.용방초등학교),8490000,전라남도교육청,8581000,전라남도구례교육지원청,2013-11-29,2022-10-06,35.25072657,127.4331235,2023-03-22
B000006986,안강제일초등학교,초등학교,1923-01-05,공립,본교,운영,경상북도 경주시 안강읍 양월리 1146-4,경상북도 경주시 안강읍 안강중앙로 189 (안강읍. 안강제일초등학교),8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,2022-10-06,35.99441293,129.2210344,2023-03-22
B000003347,대전가오초등학교,초등학교,2006-09-01,공립,본교,운영,대전광역시 동구 가오동 498,대전광역시 동구 신기로 112 . 가오초등학교 (가오동),7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2022-10-06,36.31081251,127.4585741,2023-03-22
B000005752,쌍류초등학교,초등학교,1944-04-01,공립,본교,운영,세종특별자치시 연서면 쌍류리 365-3,세종특별자치시 연서면 벌말길 73 (연서면),9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2022-10-06,36.5993997,127.209739,2023-03-22
B000004633,의정부호원초등학교,초등학교,2003-09-01,공립,본교,운영,경기도 의정부시 호원동 292-1,경기도 의정부시 전좌로156번길 20 (호원동.의정부호원초등학교),7530000,경기도교육청,7561000,경기도의정부교육지원청,2013-11-29,2022-10-06,37.72207145,127.0412021,2023-03-22
B000002285,서울대도초등학교,초등학교,1980-03-27,공립,본교,운영,서울특별시 강남구 도곡동 106-1,서울특별시 강남구 선릉로 209 (도곡동. 서울대도초등학교),7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2022-10-06,37.49260076,127.0533774,2023-03-22
B000003957,용인신릉초등학교,초등학교,2004-07-01,공립,본교,운영,경기도 용인시 기흥구 신갈동 686,경기도 용인시 기흥구 새천년로 53 (신갈동),7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2022-10-06,37.29026142,127.1147273,2023-03-22
B000005482,대소초등학교,초등학교,1929-05-01,공립,본교,운영,충청북도 음성군 대소면 오산리 186-1,충청북도 음성군 대소면 오태로 110-12 . 대소초등학교 (대소면),8000000,충청북도교육청,8101000,충청북도음성교육지원청,2013-11-29,2022-10-06,36.96667387,127.4851155,2023-03-22
B000005981,전주중산초등학교,초등학교,1995-04-10,공립,본교,운영,전라북도 전주시 완산구 중화산동2가 614,전라북도 전주시 완산구 중산중앙로 9-10 (중화산동2가. 전주중산초등학교),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2022-10-06,35.81746652,127.1196127,2023-03-22
